24.603
24.148
24.418
24.180
24.083
24.153
24.208
24.203
24.219
24.239
24.376
24.235
24.195
24.303
24.303
24.337
24.393
24.459
24.460
24.476
24.488
24.532
24.595
24.579
24.640
24.648
24.670
24.702
24.710
24.790
24.790
24.786
24.837
24.853
24.858
24.903
24.913
24.935
24.954
24.943
24.943
24.957
24.974
25.009
25.004
25.016
25.008
25.014
25.017
25.035
25.011
25.036
25.004
25.015
25.010
25.034
25.022
25.041
25.038
25.041
25.038
25.060
25.061
25.058
25.059
25.082
25.088
25.121
25.090
25.135
25.153
25.161
25.177
25.218
25.239
25.277
25.294
25.335
25.374
25.398
25.445
25.488
25.518
25.581
25.632
25.676
25.721
25.784
25.829
25.889
25.965
26.026
26.087
26.145
26.214
26.298
26.372
26.445
26.519
26.610
26.696
26.787
26.870
26.971
27.063
27.164
27.267
27.372
27.486
27.595
27.717
27.841
27.952
28.094
28.217
28.354
28.486
28.642
28.782
28.926
29.091
29.253
29.414
29.578
29.759
29.939
30.130
30.317
30.518
30.714
30.925
31.136
31.372
31.589
31.823
32.062
32.296
32.559
32.818
33.085
33.356
33.641
33.922
34.215
34.511
34.816
35.125
35.445
35.750
36.077
36.404
36.743
37.079
37.430
37.798
38.172
38.559
38.981
39.420
39.886
40.376
40.869
41.385
41.911
42.457
43.000
43.524
44.012
44.435
44.737
44.916
44.974
44.900
44.673
44.292
43.742
43.015
42.137
41.187
40.274
39.752
40.045
41.167
42.287
43.851
46.977
48.312
44.979
40.920
37.905
35.281
35.531
35.483
31.288
27.362
25.149
23.287
23.968
23.887
19.169
13.898
10.108
6.260
3.591
2.047
0.639
0.006
0.000
0.000
0.000
